anomaly_score,label
0.9962227940559387,0
1.0252915620803833,0
1.0423095226287842,0
21.569366455078125,0
1.0290026664733887,0
1.0079752206802368,0
1.0268648862838745,0
1.1948715448379517,0
0.9592065215110779,0
1.6396452188491821,0
1.125977635383606,0
0.966458797454834,0
1.089827060699463,0
0.954740047454834,0
0.9911938905715942,0
1.0050699710845947,0
1.2252484560012817,0
1.112064242362976,0
1.0158416032791138,0
1.6739567518234253,0
1.1822071075439453,0
0.989909291267395,0
1.0504724979400635,0
1.0420125722885132,0
1.4297401905059814,0
0.9667432308197021,0
0.9637706279754639,0
1.4003452062606812,0
0.9832695722579956,0
0.9931929707527161,0
0.9928885102272034,0
1.0472887754440308,0
0.9706534743309021,0
1.0623893737792969,0
0.9452381134033203,0
1.7271080017089844,0
0.9969949126243591,0
1.0282237529754639,0
1.0862126350402832,0
1.75710928440094,0
1.0558457374572754,0
1.037611961364746,0
0.9621738195419312,0
1.111625075340271,0
1.0459824800491333,0
0.9930185079574585,0
0.961044430732727,0
0.9721989631652832,0
1.0448931455612183,0
1.0568227767944336,0
1.1212283372879028,0
0.9971250295639038,0
1.0239135026931763,0
1.3674789667129517,0
1.0324348211288452,0
1.2814576625823975,0
1.01845121383667,0
1.0106115341186523,0
0.9776820540428162,0
0.9628812074661255,0
1.1319998502731323,0
0.990329384803772,0
0.9777499437332153,0
0.9958300590515137,0
0.9795107245445251,0
1.7212327718734741,0
1.1254215240478516,0
0.9939894676208496,0
1.0018243789672852,0
1.155087947845459,0
1.0290952920913696,0
1.128080129623413,0
1.0709455013275146,0
1.1239351034164429,0
1.022697925567627,0
1.1082245111465454,0
1.1024795770645142,0
0.9878029823303223,0
1.145589828491211,0
1.1561808586120605,0
1.0588995218276978,0
1.0298807621002197,0
0.9982016086578369,0
0.9986687302589417,0
0.9924330711364746,0
1.0620933771133423,0
1.0779411792755127,0
1.0160174369812012,0
1.0195831060409546,0
1.086519718170166,0
0.9618063569068909,0
1.1179643869400024,0
1.095202088356018,0
14.648406028747559,0
1.018207311630249,0
1.0204194784164429,0
0.9406657218933105,0
0.9885917901992798,0
1.0527855157852173,0
0.9939947128295898,0
1.255210280418396,0
1.423439621925354,0
1.0229920148849487,0
0.9428231120109558,0
1.1103960275650024,0
1.2534675598144531,0
1.0313159227371216,0
1.1425087451934814,0
0.982272744178772,0
5.859735012054443,0
0.9998250007629395,0
4.0489091873168945,0
1.017842411994934,0
1.0728180408477783,0
1.0872083902359009,0
1.2110337018966675,0
1.0101187229156494,0
1.1184414625167847,0
1.1779638528823853,0
1.0400619506835938,0
1.047050952911377,0
0.9942601919174194,0
1.4525355100631714,0
0.9902538657188416,0
1.0600708723068237,0
0.975106954574585,0
1.0068995952606201,0
1.4525954723358154,0
1.4715681076049805,0
1.0837510824203491,0
1.1756980419158936,0
1.008112907409668,0
1.2817331552505493,0
1.0122597217559814,0
1.004084825515747,0
0.9594820141792297,0
0.9815499782562256,0
0.9855796694755554,0
1.7226629257202148,0
1.0413118600845337,0
1.0594983100891113,0
1.0709474086761475,0
1.0534148216247559,0
1.3458805084228516,0
1.0965992212295532,0
0.9800428152084351,0
1.0886327028274536,0
1.0642949342727661,0
1.0418145656585693,0
1.0086966753005981,0
2.9723517894744873,0
0.9662250280380249,0
0.9849719405174255,0
0.9724069237709045,0
1.0829265117645264,0
1.079919695854187,0
0.9950000047683716,0
1.269763708114624,0
0.971269428730011,0
1.126479148864746,0
1.0009996891021729,0
1.0415233373641968,0
1.0833361148834229,0
1.1774104833602905,0
0.9596133232116699,0
1.0319054126739502,0
0.9689470529556274,0
1.0597904920578003,0
0.9728718996047974,0
1.778405785560608,0
1.136525273323059,0
1.0455769300460815,0
1.023110032081604,0
1.0984995365142822,0
1.0788986682891846,0
1.012878656387329,0
1.0580350160598755,0
0.9958615303039551,0
1.4448108673095703,0
1.0527890920639038,0
1.0437229871749878,0
1.2505797147750854,0
0.9760649800300598,0
1.3759410381317139,0
0.9822677373886108,0
1.0365265607833862,0
1.1925386190414429,0
1.050811767578125,0
0.9549919366836548,0
1.0620265007019043,0
1.1229019165039062,0
1.5608688592910767,0
0.9840613007545471,0
1.001103162765503,0
0.9877896904945374,0
0.9753366112709045,0
1.0652793645858765,0
1.082228183746338,0
0.9716184139251709,0
1.138947606086731,0
1.109013557434082,0
0.9950087666511536,0
0.9748220443725586,0
0.9956702589988708,0
