anomaly_score,label
10.659573554992676,1
8.033991813659668,1
10.026554107666016,1
5.30888557434082,1
10.703277587890625,1
6.020942687988281,1
8.404837608337402,1
7.2013349533081055,1
8.038691520690918,1
4.719252586364746,1
8.267664909362793,1
5.069125652313232,1
10.659573554992676,1
10.882789611816406,1
6.927079677581787,1
9.855257987976074,1
5.846787452697754,1
6.58609676361084,1
6.51975679397583,1
6.597976207733154,1
10.659573554992676,1
6.89155912399292,1
8.033991813659668,1
5.106860637664795,1
5.4437575340271,1
7.403132915496826,1
9.281858444213867,1
8.3926362991333,1
8.3926362991333,1
6.9923529624938965,1
7.59672212600708,1
7.59672212600708,1
7.186546325683594,1
7.257803916931152,1
8.246789932250977,1
6.7265944480896,1
6.770756244659424,1
10.678929328918457,1
7.635351657867432,1
10.967259407043457,1
6.9081645011901855,1
5.257011890411377,1
6.9081645011901855,1
7.3293280601501465,1
11.016331672668457,1
9.326072692871094,1
5.335668087005615,1
7.584394454956055,1
5.483736991882324,1
5.553354740142822,1
7.997167110443115,1
5.771546363830566,1
9.012388229370117,1
10.467156410217285,1
6.198275566101074,1
3.2703166007995605,1
6.927079677581787,1
5.553354740142822,1
8.778090476989746,1
6.58609676361084,1
6.532532691955566,1
5.082574844360352,1
6.955293655395508,1
6.597976207733154,1
5.880364894866943,1
7.647146224975586,1
5.424698352813721,1
11.224661827087402,1
7.1648454666137695,1
5.593657970428467,1
7.1648454666137695,1
9.408073425292969,1
7.59672212600708,1
7.59672212600708,1
8.063488960266113,1
6.1371235847473145,1
8.552178382873535,1
6.355690956115723,1
10.000701904296875,1
9.281858444213867,1
6.770756244659424,1
6.514881610870361,1
5.832780838012695,1
9.326072692871094,1
6.746467590332031,1
5.386547088623047,1
8.063488960266113,1
9.326072692871094,1
9.069703102111816,1
10.000701904296875,1
10.000701904296875,1
7.29489278793335,1
7.396414756774902,1
8.3926362991333,1
6.9923529624938965,1
6.9923529624938965,1
6.198275566101074,1
3.2703166007995605,1
7.59672212600708,1
5.553354740142822,1
8.720317840576172,1
7.257803916931152,1
5.249889373779297,1
9.278565406799316,1
7.407258033752441,1
1.0129802227020264,1
1.0572702884674072,1
7.106352806091309,1
6.955293655395508,1
6.89155912399292,1
8.676745414733887,1
8.720317840576172,1
1.0177795886993408,1
6.783780574798584,1
5.249889373779297,1
6.58609676361084,1
2.7340548038482666,1
5.681848049163818,1
8.135659217834473,1
10.044870376586914,1
8.675814628601074,1
7.407258033752441,1
1.004561424255371,1
6.700707912445068,1
4.493858814239502,1
8.778090476989746,1
6.746467590332031,1
4.940429210662842,1
8.267664909362793,1
8.063488960266113,1
4.746582984924316,1
7.319946765899658,1
5.553354740142822,1
9.51431655883789,1
5.548868656158447,1
7.502992630004883,1
6.259121417999268,1
11.143695831298828,1
7.403132915496826,1
6.89155912399292,1
6.9383440017700195,1
9.326072692871094,1
5.228415489196777,1
5.228415489196777,1
5.14591121673584,1
6.783780574798584,1
6.783780574798584,1
6.829970836639404,1
11.466964721679688,1
7.390981197357178,1
5.424698352813721,1
5.571000099182129,1
10.967259407043457,1
5.899686813354492,1
8.971977233886719,1
7.647146224975586,1
7.96673059463501,1
4.605654716491699,1
9.408073425292969,1
7.4003376960754395,1
11.360151290893555,1
10.000701904296875,1
8.353816986083984,1
10.658550262451172,1
8.706378936767578,1
6.9140305519104,1
3.4601454734802246,1
5.4717864990234375,1
10.673977851867676,1
7.403132915496826,1
5.764976501464844,1
3.554300546646118,1
9.326072692871094,1
10.158842086791992,1
7.390981197357178,1
7.892773151397705,1
6.770756244659424,1
9.326072692871094,1
9.855257987976074,1
9.433900833129883,1
10.83884334564209,1
7.865334987640381,1
8.885025978088379,1
5.553354740142822,1
9.069703102111816,1
5.846787452697754,1
7.635351657867432,1
10.000701904296875,1
10.000701904296875,1
5.771546363830566,1
10.658550262451172,1
10.467156410217285,1
6.9140305519104,1
1.1085453033447266,1
6.198275566101074,1
0.9957417249679565,1
3.554300546646118,1
7.29489278793335,1
11.131587028503418,1
10.673977851867676,1
9.326072692871094,1
0.9960594177246094,1
10.158842086791992,1
8.676745414733887,1
0.9960594177246094,1
9.433900833129883,1
10.158753395080566,1
7.865334987640381,1
5.548868656158447,1
6.532532691955566,1
5.082574844360352,1
1.0203052759170532,1
4.746582984924316,1
5.424698352813721,1
11.224661827087402,1
7.1648454666137695,1
7.59672212600708,1
7.59672212600708,1
9.278565406799316,1
7.584394454956055,1
8.063488960266113,1
8.675814628601074,1
1.554895043373108,1
6.89155912399292,1
1.1590200662612915,1
1.068471908569336,1
6.1371235847473145,1
1.0368752479553223,1
9.278565406799316,1
6.9383440017700195,1
6.783780574798584,1
1.2176735401153564,1
2.0726847648620605,1
0.9764042496681213,1
7.106352806091309,1
0.9626057744026184,1
6.355690956115723,1
0.9921114444732666,1
6.770756244659424,1
5.9358296394348145,1
6.514881610870361,1
5.386547088623047,1
7.635351657867432,1
0.9868856072425842,1
0.9626057744026184,1
1.554895043373108,1
1.016082525253296,1
7.407258033752441,1
0.9865388870239258,1
6.9081645011901855,1
7.584394454956055,1
5.626948833465576,1
9.012388229370117,1
5.344237804412842,1
8.058429718017578,1
7.390981197357178,1
10.927240371704102,1
4.677168846130371,1
4.829380512237549,1
10.83884334564209,1
7.609037399291992,1
9.262500762939453,1
4.585714340209961,1
7.584394454956055,1
8.675814628601074,1
5.1376752853393555,1
7.594438076019287,1
9.462581634521484,1
1.1586153507232666,1
1.038063883781433,1
5.017365455627441,1
6.48055362701416,1
3.0966176986694336,1
0.9810619950294495,1
1.3991252183914185,1
1.009478211402893,1
0.9855179190635681,1
0.9924759268760681,1
0.9923530220985413,1
6.783780574798584,1
0.9661272764205933,1
1.1247587203979492,1
0.9764105677604675,1
1.1753565073013306,1
3.7213799953460693,1
1.935007095336914,1
7.690742015838623,1
7.106352806091309,1
1.025324821472168,1
6.58609676361084,1
6.955293655395508,1
5.008962154388428,1
5.681848049163818,1
6.532532691955566,1
1.0627697706222534,1
5.899686813354492,1
6.700707912445068,1
1.0368752479553223,1
5.832780838012695,1
0.9764105677604675,1
6.025090217590332,1
7.403132915496826,1
0.9960594177246094,1
8.3926362991333,1
0.9626057744026184,1
1.04800283908844,1
7.709485054016113,1
7.59672212600708,1
1.0034141540527344,1
0.9649149179458618,1
1.0243388414382935,1
1.0125092267990112,1
8.778090476989746,1
2.350423812866211,1
6.198275566101074,1
10.967259407043457,1
8.220124244689941,1
7.1648454666137695,1
7.257803916931152,1
7.319946765899658,1
11.131587028503418,1
2.2918426990509033,1
1.1447497606277466,1
7.576105117797852,1
1.0153626203536987,1
5.764976501464844,1
5.553354740142822,1
7.403132915496826,1
6.873831748962402,1
7.635351657867432,1
6.7265944480896,1
5.9358296394348145,1
1.0144883394241333,1
7.29489278793335,1
8.063488960266113,1
1.041581392288208,1
1.2208789587020874,1
0.9636252522468567,1
1.256852388381958,1
1.0482686758041382,1
1.256852388381958,1
1.601358413696289,1
6.532532691955566,1
6.9081645011901855,1
6.9081645011901855,1
6.9923529624938965,1
1.4053984880447388,1
1.5224332809448242,1
1.4534904956817627,1
7.3293280601501465,1
5.454549312591553,1
1.2034825086593628,1
6.783780574798584,1
6.025090217590332,1
1.025790810585022,1
5.335668087005615,1
6.829970836639404,1
0.9924329519271851,1
0.9862226247787476,1
1.0928741693496704,1
1.364180326461792,1
0.9912038445472717,1
7.1648454666137695,1
7.59672212600708,1
1.554895043373108,1
7.635351657867432,1
3.1326839923858643,1
1.0414115190505981,1
0.9797570705413818,1
1.0801434516906738,1
2.0726847648620605,1
7.106352806091309,1
1.0410209894180298,1
1.053391933441162,1
1.0764251947402954,1
1.0212758779525757,1
5.454549312591553,1
5.571000099182129,1
0.9968979358673096,1
1.0519098043441772,1
5.47749137878418,1
1.042754888534546,1
7.257803916931152,1
1.0462805032730103,1
7.576105117797852,1
1.0948182344436646,1
0.9231488704681396,1
7.106352806091309,1
1.4066680669784546,1
1.0170789957046509,1
5.47749137878418,1
1.937113881111145,1
1.937113881111145,1
1.1586153507232666,1
7.1648454666137695,1
2.759753942489624,1
7.403132915496826,1
1.0007274150848389,1
7.29489278793335,1
1.0495738983154297,1
7.257803916931152,1
7.257803916931152,1
1.0117777585983276,1
0.9865872859954834,1
7.59672212600708,1
1.1372936964035034,1
1.3714569807052612,1
0.9793975353240967,1
1.0441856384277344,1
1.049444317817688,1
1.0449062585830688,1
8.063488960266113,1
7.714505672454834,1
10.19172191619873,1
0.9659552574157715,1
9.278565406799316,1
1.0146334171295166,1
1.0058027505874634,1
1.0144094228744507,1
1.0226571559906006,1
6.19275426864624,1
7.106352806091309,1
6.955293655395508,1
1.0787307024002075,1
1.3456120491027832,1
1.160555362701416,1
8.063488960266113,1
9.518412590026855,1
1.032449722290039,1
0.9579617977142334,1
7.635351657867432,1
1.0321705341339111,1
1.4066680669784546,1
10.19172191619873,1
0.9960594177246094,1
1.129480004310608,1
6.9081645011901855,1
1.00437331199646,1
0.9712349772453308,1
1.0492862462997437,1
1.0230493545532227,1
1.0111801624298096,1
1.0111801624298096,1
1.1648573875427246,1
1.0130034685134888,1
6.19275426864624,1
0.9661272764205933,1
10.779899597167969,1
1.0008825063705444,1
8.063488960266113,1
9.518412590026855,1
1.0382345914840698,1
0.9231488704681396,1
0.9626057744026184,1
1.0536203384399414,1
1.0113886594772339,1
1.291501522064209,1
1.0339608192443848,1
0.9771001935005188,1
8.823704719543457,1
1.0153626203536987,1
1.1777738332748413,1
0.9960594177246094,1
2.842763900756836,1
1.0688092708587646,1
1.8009834289550781,1
1.0572179555892944,1
1.3075237274169922,1
1.575711965560913,1
1.026176929473877,1
0.9812210202217102,1
10.779899597167969,1
1.0612746477127075,1
2.7845590114593506,1
0.9991888403892517,1
1.364180326461792,1
1.065061092376709,1
0.9626057744026184,1
1.0844018459320068,1
1.4643818140029907,1
0.9661272764205933,1
1.0518101453781128,1
1.4643818140029907,1
13.510369300842285,1
1.029206395149231,1
1.5398668050765991,1
1.2097735404968262,1
1.0223982334136963,1
0.9628959894180298,1
1.0641542673110962,1
1.404158592224121,1
0.9231488704681396,1
1.0763802528381348,1
1.103108525276184,1
1.132625699043274,1
2.6767611503601074,1
1.3100651502609253,1
1.2387303113937378,1
1.3934158086776733,1
1.0554091930389404,1
0.9661272764205933,1
1.448054313659668,1
0.9935714602470398,1
1.0017969608306885,1
3.038522243499756,1
1.1443859338760376,1
1.0024617910385132,1
