dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_ftp_login,is_sm_ips_ports,service,proto,state,label
0.7563318927496883,0.4294294294294294,0.4874874874874875,0.40290290290290287,0.5124103257150467,0.21864970772864195,0.7762762762762763,0.9124124124124124,0.17342145349283086,0.3201271000368768,0.4144144144144144,0.47547547547547553,0.7892317804401329,0.8302869812723522,0.8446881855153592,0.7319935192321008,1.0,0.9575136578103642,0.6044406153830039,1.0,0.8556059862442603,0.8464242607208848,0.8864495538577851,0.5830830830830831,0.6651651651651651,0.952952952952953,0.9395902350181365,0.6571571571571572,0.7902902902902903,0.35435435435435436,0.8098098098098098,0.0,0.8073073073073074,0.0,0.9504504504504505,0.3003003003003003,0.6036036036036037,0.0,0.0,http,tcp,FIN,0
0.9243459034067153,0.8693693693693694,0.5605605605605606,0.995995995995996,0.4707879444721552,0.30371825926722823,0.8993993993993994,0.9124124124124124,0.48323411469910393,0.21542973922060096,0.9684684684684685,0.38388388388388384,0.6718876045089546,0.9171256243373184,0.7550002291135175,0.7566099391231306,1.0,0.5522891500361153,0.6184892343604143,1.0,0.9585525380697562,0.8885114660337576,0.9844310731778868,0.9964964964964964,0.16016016016016016,0.0,0.0,0.37387387387387383,0.7902902902902903,0.0,0.0,0.0,0.38288288288288286,0.0,0.0,0.0,0.2272272272272272,0.0,0.0,http,tcp,FIN,0
0.43044149684412514,0.7547547547547548,0.7767767767767768,0.6781781781781782,0.8313313313313313,0.7670666528260299,0.4044044044044044,0.47197197197197194,0.7577445276704986,0.9020123467152874,0.7892892892892893,0.7837837837837838,0.37285283813905273,0.44129124112716644,0.4715574224669204,0.5896798354153323,1.0,0.4047300184667147,0.7558009710922134,1.0,0.3958958958958959,0.39139139139139134,0.5265265265265264,0.38288288288288286,0.7647647647647647,0.0,0.0,0.7802802802802803,0.0,0.7087087087087087,0.0,0.0,0.0,0.0,0.0,0.8178178178178178,0.6831831831831832,0.0,0.0,-,tcp,FIN,0
0.6642126761809904,0.7242242242242243,0.6936936936936937,0.7867867867867868,0.7012012012012012,0.3861416629392442,0.4044044044044044,0.47197197197197194,0.3864045952455475,0.4568615756380216,0.7892892892892893,0.7102102102102101,0.6054194606169951,0.7068844084096829,0.647662803186045,0.49605292919074934,1.0,0.5707788507930609,0.9197763438615773,1.0,0.7412412412412412,0.7672672672672673,0.557057057057057,0.7032032032032032,0.7177177177177176,0.0,0.0,0.0,0.0,0.35435435435435436,0.0,0.0,0.8073073073073074,0.0,0.0,0.5025025025025025,0.0,0.0,0.0,ssh,tcp,FIN,0
0.43349924126623146,0.7992992992992993,0.7997997997997998,0.7392392392392393,0.8468468468468469,0.7968572059384149,0.4044044044044044,0.47197197197197194,0.7770349150107294,0.9312036428857489,0.7892892892892893,0.8373373373373374,0.3393948400224429,0.4270099558215151,0.0,0.572061273406622,1.0,0.38616435450203707,0.7353883417408927,1.0,0.7848960071182293,0.45695695695695693,0.8111388948003121,0.3133133133133133,0.8575375375375375,0.0,0.0,0.8258258258258258,0.0,0.8068068068068068,0.0,0.0,0.8648648648648649,0.0,0.0,0.6446446446446447,0.7982982982982982,0.0,0.0,-,tcp,FIN,0
0.6968379879945079,0.4294294294294294,0.43793793793793795,0.3993993993993994,0.5002145002145002,0.2805394700409678,0.7762762762762763,0.9124124124124124,0.26198041326075794,0.3259169782187386,0.4144144144144144,0.47547547547547553,0.7324946944765142,0.7779107503607323,0.761681021889134,0.7087116341840499,1.0,0.8037377425277389,0.787532268099401,1.0,0.9104395325278661,0.8941369020599219,0.9311295639597077,0.5785785785785786,0.6879062160752255,0.952952952952953,0.935011935011935,0.7257257257257257,0.7902902902902903,0.35435435435435436,0.8098098098098098,0.0,0.8648648648648649,0.0,0.9504504504504505,0.5025025025025025,0.6831831831831832,0.0,0.0,http,tcp,FIN,0
0.06006006006006006,0.14514514514514515,0.0,0.47347347347347346,0.0,0.986986986986987,0.8993993993993994,0.0,0.9954954954954955,0.0,0.0,0.0,0.03653653653653653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9254254254254255,0.0,0.0,0.0,0.995995995995996,0.9174174174174174,0.985985985985986,0.9914914914914914,0.0,0.994994994994995,0.0,0.0,0.974974974974975,0.9954954954954955,0.0,0.0,-,udp,INT,0
0.4087051773618938,0.7547547547547548,0.7767767767767768,0.6781781781781782,0.8313313313313313,0.8155420593474798,0.4044044044044044,0.47197197197197194,0.7840307497272232,0.919004496371225,0.7892892892892893,0.7837837837837838,0.3342920314342128,0.4201258312134739,0.43497419737525805,0.5586092582655967,1.0,0.6472015444706861,0.9978580904408907,1.0,0.5605605605605606,0.5590590590590591,0.6151151151151151,0.38288288288288286,0.7647647647647647,0.0,0.0,0.37387387387387383,0.0,0.5625625625625625,0.0,0.0,0.38288288288288286,0.0,0.0,0.5025025025025025,0.7467467467467468,0.0,0.0,-,tcp,FIN,0
0.6477895525770895,0.4294294294294294,0.37037037037037035,0.3153153153153153,0.3013013013013013,0.31072235317541175,0.8993993993993994,0.9124124124124124,0.27654948952580044,0.27912302215130524,0.4144144144144144,0.38388388388388384,0.6816086624451976,0.7588412426274422,0.7017688227541761,0.6459947725971505,1.0,0.5636176197178933,0.8082631452387663,1.0,0.8356295808314905,0.8612904560931907,0.8311743908623322,0.16166166166166168,0.2092092092092092,0.0,0.0,0.8923923923923924,0.7902902902902903,0.35435435435435436,0.8098098098098098,0.9564564564564564,0.950950950950951,0.0,0.0,0.5025025025025025,0.8733733733733733,0.0,0.0,-,tcp,FIN,0
0.13563563563563558,0.14514514514514515,0.19519519519519518,0.09509509509509509,0.15615615615615616,0.7167167167167167,0.4044044044044044,0.47197197197197194,0.5555656000557166,0.584109001400355,0.0,0.0,0.08258258258258258,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42242242242242245,0.39989989989989994,0.0,0.0,0.49299299299299304,0.0,0.7087087087087087,0.8098098098098098,0.0,0.5845845845845845,0.0,0.0,0.8653653653653653,0.2272272272272272,0.0,0.0,dns,udp,CON,0
