anomaly_score,label
-16.55226550395803,0
-16.745369051337846,0
-20.545807778917418,0
-23.602761060569193,0
-16.4979663199899,0
-14.686249915211505,0
-17.953218412902274,0
-25.11287042215992,0
-27.843873610890782,0
-14.169329663757267,0
-26.029512527299474,0
-21.76265147048219,0
-25.578059282208287,0
-15.260285546166482,0
-29.20924325595017,0
-19.707729616236275,0
-11.31266048016267,0
-23.622610073969927,0
-19.643216380437913,0
-20.29219650277483,0
-19.936031043318184,0
-21.222236114795077,0
-19.946223301205507,0
-3.876321276809457,0
-27.2107367976063,0
-24.0294112943338,0
-25.15430963814663,0
-17.50352844646314,0
-22.005339717297165,0
-24.10331480015131,0
-21.410672883210214,0
-23.161219642817297,0
-23.24980498145999,0
-14.902572502918773,0
-16.383470332190992,0
-17.92552896614768,0
-23.609411947958044,0
-29.375388411370338,0
-15.450799205862548,0
-19.919733174117376,0
-17.698079626476954,0
-21.344638578568222,0
-14.383515632553106,0
-25.7276793415769,0
-28.269508535433346,0
-23.381357657544285,0
-20.909877644749024,0
-25.198635246628935,0
-19.831778169892253,0
-30.254847211620024,0
-20.398775160033058,0
-21.5517305922758,0
-20.610812382211044,0
-16.802055483511957,0
-20.419333947279647,0
-26.78743610636416,0
-22.061630087699207,0
-19.809107315603114,0
-30.502956761520025,0
-30.69916539414723,0
-20.68032159119955,0
-30.1064063591339,0
-24.0497569353471,0
-21.84974573954558,0
-24.448756825878473,0
-22.150499206667092,0
-23.77980570159889,0
-10.868002619871909,0
-23.252389897644203,0
-24.687737182073075,0
-17.856426607190492,0
-21.11803445725525,0
-24.16492613699317,0
-18.522630452396196,0
-10.715726386151228,0
-26.79114212143501,0
-20.369625536514928,0
-23.463827358391786,0
-29.51939254348703,0
-28.42088142359342,0
-24.340258158526154,0
-22.90708365833748,0
-23.644399026819325,0
-18.904243775675177,0
-21.20021667369466,0
-20.6388415832349,0
-22.00724939076098,0
-24.480207074410608,0
-25.005781166319597,0
-20.866217169749255,0
-28.63699192817895,0
-21.966293323523725,0
-19.94488301915314,0
-23.602761060569193,0
-26.152154869267473,0
-26.23441903536874,0
-16.383470332190992,0
-21.04139197039249,0
-19.31550757863964,0
-18.223104761165523,0
-28.811757384255827,0
-12.138705820917501,0
-19.402766368059876,0
-25.514703642590053,0
-30.61091415288371,0
-29.20470180418171,0
-25.838152564632313,0
-24.351812373057175,0
-26.53698100065219,0
-21.37275368656024,0
-20.578738839412384,0
-14.843730744795684,0
-19.326865536030933,0
-20.071743025329805,0
-29.84158113155442,0
-25.699004508289878,0
-30.324099095049704,0
-20.67808849756519,0
-18.58172925501818,0
-29.609777324612644,0
-20.446514311848684,0
-24.79535344594944,0
-15.469773403479383,0
-19.584220542338795,0
-25.68957057082906,0
-18.919155484873738,0
-23.587345959459707,0
-20.697244161929888,0
-10.834440488545976,0
-16.383470332190992,0
-20.617403858751686,0
-11.181849087713267,0
-23.07938324145033,0
-29.921089687902402,0
-20.342260748368624,0
-21.76265147048219,0
-26.31727996881164,0
-30.028899974381254,0
-20.240295762382537,0
-19.33600092058838,0
-15.469773403479383,0
-21.089352753288004,0
-18.206736263379124,0
-19.995175803775894,0
-19.543192773433148,0
-22.034692905531134,0
-20.767180235445025,0
-18.638310621608305,0
-25.106459350363117,0
-26.10024511431834,0
-17.605893270526064,0
-31.013713633997696,0
-22.379301699641438,0
-16.68856807752458,0
-23.486665271408505,0
-17.012852446803002,0
-16.383470332190992,0
-21.814677936327225,0
-29.747882970521225,0
-30.28230748789308,0
-23.798923483065604,0
-24.56353986784266,0
-26.91525421272877,0
-24.509974841115582,0
-29.45418134557388,0
-25.378456741840985,0
-8.814510898404407,0
-11.171759774019666,0
-27.50288979185163,0
-16.68485860898986,0
-18.77911193121435,0
-19.265733735954754,0
-18.34339798471657,0
-24.600455398730357,0
-29.647058226911867,0
-19.317197904107466,0
-22.044804972131978,0
-20.794611751536117,0
-18.596542436915435,0
-24.20950403341296,0
-18.341228018159423,0
-19.485809695893586,0
-14.64976365673676,0
-26.51165609331725,0
-15.807677595459346,0
-22.11209326364019,0
-22.95053733380482,0
-20.689523206569678,0
-24.032770944914585,0
-20.639852089339,0
-26.54106245669299,0
-25.585772611192954,0
-23.920266323845805,0
-20.65229792645481,0
-20.599184589769056,0
-26.317752284344294,0
-19.5486816701649,0
-29.11283288486875,0
-17.199302064653107,0
-20.629005163779787,0
-22.668012252564424,0
-16.129831497594356,0
-16.94292502080536,0
-19.16258438695023,0
-23.7589989734954,0
-24.586580208112274,0
-21.52194150623618,0
-15.096160605068038,0
-27.51199288837551,0
-21.712545045826456,0
-25.918267890047826,0
-19.320013653182574,0
-19.57898133974737,0
-27.062066832612725,0
-24.21048958293033,0
-14.969969232577476,0
-19.54090679952837,0
-16.152047046882775,0
-23.95574702550174,0
-19.945553980861035,0
-24.077927661721223,0
-14.220216226204037,0
-22.455200907921636,0
-24.189829004516394,0
-21.89905707605912,0
-3.923121109382291,0
-20.916597585724578,0
-24.021124668414238,0
-28.02854020752188,0
-17.605893270526064,0
-2.3788511716332,0
-23.84308589918018,0
-24.688500154068148,0
-15.396649071676897,0
-21.08435588235597,0
-20.349093746596402,0
-21.814677936327225,0
-16.383470332190992,0
-21.11174013823176,0
-23.585542069878713,0
-14.266361194239401,0
-22.261361194839374,0
-21.972264207055474,0
-19.05127903840997,0
-22.43453926980543,0
-20.211811951434264,0
-25.36859440937317,0
-19.551681512792253,0
-18.634984741453298,0
-18.634984741453298,0
-16.96351172223963,0
-24.633236383746322,0
-21.67835379959543,0
-16.02111708733967,0
-23.56303623071797,0
-11.051588337879156,0
-13.915212048782742,0
-30.804978848283966,0
-23.99167283596636,0
-17.329901884722744,0
-24.034476739247857,0
-15.082720465244805,0
-23.05280822542545,0
-16.383470332190992,0
-24.822419707414674,0
-29.644050703620543,0
-19.46016327010499,0
-24.882558750580127,0
-21.201261999820264,0
-23.618111877953655,0
-23.65610741445621,0
-21.814677936327225,0
-25.02272055091679,0
-30.35155262665809,0
-18.58547240236998,0
-21.53170258081915,0
-24.54622851677048,0
-11.708420547391107,0
-19.748474967001922,0
-25.6691101666542,0
-24.202183161775196,0
-26.730553175129767,0
-30.387807569090604,0
-22.37645578433181,0
-17.125338970535296,0
-25.044116710183314,0
-13.913995098244069,0
-26.26560865594232,0
-21.616110781187455,0
-24.974438458480808,0
-26.535606302803583,0
-26.44520102606713,0
-24.623880679232467,0
-25.37255990212666,0
-25.300679441794863,0
-13.670692277417256,0
-20.820487817015785,0
-19.564657674044465,0
-16.50223378376076,0
-24.376938628278744,0
-25.46265391342525,0
-24.59537224418849,0
-18.908570121157677,0
-24.29729123281283,0
-21.736404901894684,0
-24.483202531605304,0
-16.383470332190992,0
-24.601354912271148,0
-16.383470332190992,0
-21.69986980154645,0
-16.383470332190992,0
-26.88167881397073,0
-21.076579729052327,0
-23.50136829050645,0
-20.733856016360047,0
-14.458272198317573,0
-30.223899385153487,0
-25.07230775144451,0
-24.192725031005384,0
-18.699635648936162,0
-18.260189911573143,0
-24.663851621492704,0
-24.416230086067493,0
-18.311465427783695,0
-23.198455283292876,0
-21.93378212356308,0
-13.028040117101128,0
-24.83557579465308,0
-28.33767798040065,0
-16.189454101600308,0
-4.365550085105693,0
-26.603311841426667,0
-18.724551329072067,0
-25.088556164212484,0
-18.6121850739619,0
-19.44407904387067,0
-19.396603484145665,0
-22.981341742182344,0
-16.383470332190992,0
-16.993334300675215,0
-26.655675651308506,0
-23.21269333064358,0
-14.738366988336125,0
-23.393410742986713,0
-21.225699719225364,0
-16.79765952056186,0
-25.32719070090327,0
-23.539035802608346,0
-26.617758937246485,0
-28.304141296235592,0
-16.383470332190992,0
-19.73235305418006,0
-25.198213989063877,0
-14.743979698179004,0
-19.01401850420954,0
-29.855550719077364,0
-20.81442403485177,0
-14.400448895393001,0
